Question_ID,Answer_ID,Question_Text,Answer_Text,Category,Parent_Answer_ID,Hierarchy_Level,Is_Selectable,Axis_Energy,Axis_Pace,Axis_Orientation,Axis_Structure,Axis_Expression,Alignment_Type,Alignment_ID,Alignment_Name,Alignment_Components,Alignment_Text
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_ACTION_MEDIA_MUSIC_HIPHOP,Hip-Hop / R&B + “I Make It Happen” – Synergy of Rhythm and Confidence,NAV_ACTION+MEDIA_MUSIC_HIPHOP,"Action provides structure and execution, while Hip-Hop and R&B add rhythm and flow. This synergy creates controlled progression — movement paced, intentional, and confidently sustained."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_ACTION_ENV_CITY_DOWNTOWN,Downtown Energy + “I Make It Happen” – Synergy of Momentum and Presence,NAV_ACTION+ENV_CITY_DOWNTOWN,"Action provides structure and execution, while Downtown energy adds stimulation and activity.
This synergy creates directed momentum — external input converted into focused progress, sustaining productivity in dynamic environments."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_ACTION_GOAL_DISCIPLINE,Discipline & Focus + “I Make It Happen” – Synergy of Purpose and Precision,NAV_ACTION+GOAL_DISCIPLINE,"Action provides movement and follow-through, while discipline adds consistency and control.
This synergy creates compounding execution — effort repeatable, structured, and sustained for long-term results."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_ACTION_RECHARGE_PLANNING,I Make It Happen and Planning – Synergy of Strategy and Execution,NAV_ACTION+RECHARGE_PLANNING,"Action provides execution and movement, while planning adds structure and foresight.
This synergy creates efficient progress — decisions sequenced, effort optimized, and outcomes scalable."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_ACTION_COLOR_BLUE,Blue + “I Make It Happen” – Harmony of Calm and Command,NAV_ACTION+COLOR_BLUE,"Action provides direction and execution, while Blue adds steadiness and control.
This harmony creates measured execution — movement paced, decisions clear, and progress sustained without pressure."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_ACTION_ENV_CITY_ROOFTOPS,Rooftops & Night Views + “I Make It Happen” – Harmony of Perspective and Purpose,NAV_ACTION+ENV_CITY_ROOFTOPS,"Action provides forward movement, while elevated environments add distance and perspective.
This harmony creates intentional direction — decisions aligned with long-term outcomes, guided by clarity and broader context."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_ACTION_RECHARGE_MEDITATING,Meditating + “I Make It Happen” – Harmony of Presence and Power,NAV_ACTION+RECHARGE_MEDITATING,"Action provides execution and movement, while meditation adds stillness and regulation.
This harmony creates controlled output — effort sustained without tension, maintaining focus, balance, and stability."
,,,,NAVIGATION,,,FALSE,,,,,,SOLO,SOLO_NAV_FLOW,I Let It Flow – The Quiet Current,NAV_FLOW,"Flow provides adaptive movement guided by awareness rather than control.
This state creates continuous progression — responsive, calm, and steady without force or resistance."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_FLOW_COLOR_BLUE,Blue + “I Let It Flow” – Synergy of Depth and Ease,NAV_FLOW+COLOR_BLUE,"Flow provides adaptability and movement, while Blue adds clarity and steadiness.
This synergy creates guided fluidity — motion remains flexible but directed, supporting calm, focused progression."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_FLOW_MUSIC_JAZZ,Jazz / Lo-Fi + “I Let It Flow” – Synergy of Rhythm and Release,NAV_FLOW+MEDIA_MUSIC_JAZZ,"Flow provides continuous movement, while rhythmic input adds pacing and structure.
This synergy creates sustained motion — variability absorbed into rhythm, supporting smooth and uninterrupted focus."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_FLOW_ENV_WATER_RIVERS,Rivers & Waterfalls + “I Let It Flow” – Synergy of Movement and Renewal,NAV_FLOW+ENV_WATER_RIVERS,"Flow provides adaptability and continuity, while water environments add natural rhythm and renewal.
This synergy creates self-sustaining movement — change absorbed without resistance, supporting fluid, regenerative progression."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_FLOW_PATTERN_CALM,Calm + “I Let It Flow” – Synergy of Stillness and Surrender,NAV_FLOW+PATTERN_CALM,"When calm combines with flow, stillness becomes active rather than passive. Control shifts from force to guidance, maintaining direction without tension. This synergy supports movement that is steady and unforced. It creates a state that is composed, controlled, and continuously stable."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_FLOW_GOAL_PEACE,Inner Peace & Balance + “I Let It Flow” – Synergy of Wholeness and Harmony,NAV_FLOW+GOAL_PEACE,"Flow provides adaptive movement, while the goal of balance adds stability and equilibrium. This synergy creates integrated motion — effort and ease aligned, supporting sustained stability without stagnation."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_FLOW_COLOR_RED,Red + “I Let It Flow” – Harmony of Flow and Fire,NAV_FLOW+COLOR_RED,"Flow provides timing and adaptability, while Red adds intensity and drive.
This harmony creates directed energy — strength maintained but controlled, allowing momentum without reactivity."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_FLOW_MUSIC_ROCK,Rock / Metal + “I Let It Flow” – Harmony of Power and Pulse,NAV_FLOW+MEDIA_MUSIC_ROCK,"Flow provides continuity and regulation, while high-intensity rhythm adds force and impact. This harmony creates structured output — intensity paced through timing, supporting consistent and sustainable drive."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_FLOW_ENV_CITY_DOWNTOWN,Downtown Energy + “I Let It Flow” – Harmony of Chaos and Clarity,NAV_FLOW+ENV_CITY_DOWNTOWN,"Flow provides internal guidance, while high-activity environments add external stimulation. This harmony creates navigable motion — attention organized under pressure, maintaining clarity within constant activity."
,,,,NAVIGATION,,,FALSE,,,,,,SOLO,SOLO_NAV_HEAL,“I Heal and Move On” – The Renewal Path,NAV_HEAL,"Healing provides processing and release, allowing past experiences to be integrated without fixation. This state creates forward progression — weight reduced through clarity, enabling continued movement with intention."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_HEAL_COLOR_GREEN,Green + “I Heal and Move On” – Synergy of Growth and Grace,NAV_HEAL+COLOR_GREEN,"Green + “I Heal and Move On” – Synergy of Growth and Grace
Healing provides release and integration, while Green adds steady growth and development.
This synergy creates rebuilding progression — recovery becomes forward-moving, gradual, stable, and sustainable."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_HEAL_ENV_WATER_RAIN,Rainy Weather & Storms + “I Heal and Move On” – Synergy of Cleansing and Courage,NAV_HEAL+ENV_WATER_RAIN,"Healing provides release, while intense emotional environments add pressure and depth.
This synergy creates full clearing — discomfort processed into renewal, supporting restoration through completion rather than suppression."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_HEAL_PATTERN_GRATEFUL,Grateful + “I Heal and Move On” – Synergy of Acceptance and Lightness,NAV_HEAL+PATTERN_GRATEFUL,"Grateful + “I Heal and Move On” – Synergy of Acceptance and Lightness
Healing provides integration, while gratitude reframes perception and emotional weight.
This synergy creates reduced friction — experiences retained as lessons without burden, supporting smoother forward movement."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_HEAL_RECHARGE_CREATING,Creating + “I Heal and Move On” – Synergy of Expression and Renewal,NAV_HEAL+RECHARGE_CREATING,"Healing provides internal processing, while creation externalizes and structures that experience.
This synergy creates active transformation — unresolved states turned into usable output, supporting intentional rebuilding."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_HEAL_GOAL_ACCEPTANCE,Self-Worth & Acceptance + “I Heal and Move On” – Synergy of Wholeness and Worth,NAV_HEAL+GOAL_ACCEPTANCE,"Healing provides release from past attachment, while self-worth stabilizes identity internally.
This synergy creates independent progression — movement continues without reliance on closure, maintaining direction and consistency."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_HEAL_COLOR_BLACK,Black + “I Heal and Move On” – Harmony of Depth and Release,NAV_HEAL+COLOR_BLACK,"Healing provides release and integration, while Black adds depth and disciplined processing.
This harmony creates complete resolution — unresolved elements are examined and processed, supporting grounded and stable healing."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_HEAL_MUSIC_ROCK,Rock / Metal + “I Heal and Move On” – Harmony of Anger and Freedom,NAV_HEAL+MEDIA_MUSIC_ROCK,"Healing provides release, while high-intensity input adds force and emotional activation.
This harmony creates active discharge — suppressed energy expressed and cleared, supporting direct and effective release."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_HEAL_ENV_CITY_DRIVES,Late-Night Drives + “I Heal and Move On” – Harmony of Distance and Clarity,NAV_HEAL+ENV_CITY_DRIVES,"Healing provides processing, while physical movement adds distance and perspective.
This harmony creates structured reflection — separation reduces interference, supporting clarity while maintaining forward progression."
,,,,NAVIGATION,,,FALSE,,,,,,SOLO,SOLO_NAV_CREATE,“I Create My World” – The Power of Intentional Design,NAV_CREATE,"Creation provides direction through intentional action rather than passive thought.
This state creates constructed outcomes — vision translated into form through consistent, structured execution."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_COLOR_PURPLE,Purple + “I Create My World” – Synergy of Vision and Power,NAV_CREATE+COLOR_PURPLE,"Creation provides structure and execution, while Purple adds intuition and imagination.
This synergy creates realized ideas — vision organized into actionable form, supporting innovation that is both original and functional."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_COLOR_ORANGE,Orange + “I Create My World” – Synergy of Energy and Expression,NAV_CREATE+COLOR_ORANGE,"Creation provides structure and direction, while Orange adds energy and forward momentum.
This synergy creates accelerated output — ideas move quickly into action, supporting consistent progress and completion."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_RECHARGE_PLANNING,Planning + “I Create My World” – Synergy of Structure and Vision,NAV_CREATE+RECHARGE_PLANNING,"Creation provides intention and execution, while planning adds sequence and organization.
This synergy creates defined progress — ideas translated into steps, supporting consistency, prioritization, and completion."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_EXP_ART,Art + “I Create My World” – Synergy of Imagination and Identity,NAV_CREATE+EXP_ART,"Creation provides execution, while artistic expression externalizes internal concepts.
This synergy creates visible development — ideas refined through output, supporting continuous, tangible, and self-defining expression."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_STORY_SCIFI,Science Fiction + “I Create My World” – Synergy of Innovation and Possibility,NAV_CREATE+STORY_SCIFI,"Creation provides structure, while speculative thinking explores constrained possibilities.
This synergy creates viable innovation — ideas tested and evolved into functional frameworks through exploration and modeling."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_CREATE_STORY_FANTASY,Fantasy + “I Create My World” – Synergy of Wonder and Will,NAV_CREATE+STORY_FANTASY,"Creation provides direction, while unrestricted imagination expands potential outcomes.
This synergy creates expansive ideation — concepts generated without constraint, supporting original and exploratory directions."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_CREATE_COLOR_BLUE,Blue + “I Create My World” – Harmony of Vision and Order,NAV_CREATE+COLOR_BLUE,"Creation provides direction and execution, while Blue adds structure and clarity.
This harmony creates organized output — ideas systemized and refined, supporting stable, methodical, and consistent progress."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_CREATE_MEDIA_MUSIC_CLASSICAL,Classical + “I Create My World” – Harmony of Discipline and Flow,NAV_CREATE+MEDIA_MUSIC_CLASSICAL,"Creation provides intention and output, while structured rhythm adds timing and sequence.
This harmony creates controlled cadence — execution paced and refined, supporting precision and sustained creativity."
,,,,NAVIGATION,,,FALSE,,,,,,HARMONY,HARMONY_NAV_CREATE_ENV_MOUNTAINS_SNOW,Snowy Peaks + “I Create My World” – Harmony of Clarity and Solitude,NAV_CREATE+ENV_MOUNTAINS_SNOW,"Creation provides intention, while isolated environments remove distraction and excess.
This harmony creates essential focus — ideas refined to their core, supporting deliberate and unified execution."
,,,,NAVIGATION,,,FALSE,,,,,,SOLO,SOLO_NAV_GROW,“I Learn Every Day” – The Discipline of Growth,NAV_GROW,"Growth provides continuous development through repetition and reflection.
This state creates incremental progress — skills built systematically, supporting adaptability and long-term improvement."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_COLOR_YELLOW,Yellow + “I Learn Every Day” – Synergy of Curiosity and Clarity,NAV_GROW+COLOR_YELLOW,"Growth provides consistency, while Yellow adds curiosity and active engagement.
This synergy creates energized learning — attention becomes intentional, supporting faster comprehension and sustained interest."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_COLOR_WHITE,White + “I Learn Every Day” – Synergy of Clarity and Openness,NAV_GROW+COLOR_WHITE,"Growth provides continuous learning, while White removes distortion and supports neutral observation.
This synergy creates accurate reflection — patterns and outcomes are seen clearly, supporting learning built on clarity rather than assumption."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_MEDIA_MUSIC_CLASSICAL,Classical + “I Learn Every Day” – Synergy of Discipline and Discovery,NAV_GROW+MEDIA_MUSIC_CLASSICAL,"Growth provides consistency, while structured rhythm reinforces repetition and refinement.
This synergy creates compounding progress — learning becomes paced and precise, supporting retention and measurable improvement."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_RECHARGE_LEARNING,Learning + “I Learn Every Day” – Synergy of Reflection and Renewal,NAV_GROW+RECHARGE_LEARNING,"Growth provides continuity, while learning as recovery supports integration and processing.
This synergy creates sustainable progress — knowledge is consolidated without strain, supporting reflection-driven development."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_EXP_WRITING,Writing + “I Learn Every Day” – Synergy of Thought and Translation,NAV_GROW+EXP_WRITING,"Growth provides ongoing input, while writing externalizes and structures understanding.
This synergy creates active learning — ideas are clarified and refined, supporting retention and practical application."
,,,,NAVIGATION,,,FALSE,,,,,,SYNERGY,SYNERGY_NAV_GROW_STORY_MYSTERY,Mystery / Thriller + “I Learn Every Day” – Synergy of Curiosity and Complexity,NAV_GROW+STORY_MYSTERY,"Growth provides progression, while mystery-driven thinking prioritizes questions and patterns.
This synergy creates analytical engagement — learning becomes problem-oriented, supporting deeper understanding and sustained focus."
